order_id,customer_id,product_id,product_name,category,producer_id,quantity,price,order_date,delivery_date,order_total,status
6643,199,6,Courgettes (500g),vegetables,5,1,2.2,19/07/2025,21/07/2025,16.8,delivered
6644,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,28/07/2025,30/07/2025,19.1,delivered
6644,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,28/07/2025,30/07/2025,19.1,delivered
6644,199,6,Courgettes (500g),vegetables,5,1,2.2,28/07/2025,30/07/2025,19.1,delivered
6644,199,19,Plums (500g),fruit,7,3,3,28/07/2025,30/07/2025,19.1,delivered
6645,199,6,Courgettes (500g),vegetables,5,2,2.2,05/08/2025,07/08/2025,15.4,delivered
6645,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,05/08/2025,07/08/2025,15.4,delivered
6646,199,6,Courgettes (500g),vegetables,5,1,2.2,12/08/2025,14/08/2025,27.1,delivered
6646,199,34,Organic Sourdough Loaf,bakery,6,3,5.5,12/08/2025,14/08/2025,27.1,delivered
6646,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,12/08/2025,14/08/2025,27.1,delivered
6646,199,19,Plums (500g),fruit,7,2,3,12/08/2025,14/08/2025,27.1,delivered
6647,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,21/08/2025,23/08/2025,24,delivered
6647,199,58,Fresh Mint (bunch),seasonal,10,4,1.2,21/08/2025,23/08/2025,24,delivered
6647,199,19,Plums (500g),fruit,7,2,3,21/08/2025,23/08/2025,24,delivered
6647,199,6,Courgettes (500g),vegetables,5,1,2.2,21/08/2025,23/08/2025,24,delivered
6648,199,6,Courgettes (500g),vegetables,5,1,2.2,31/08/2025,02/09/2025,24,delivered
6648,199,58,Fresh Mint (bunch),seasonal,10,4,1.2,31/08/2025,02/09/2025,24,delivered
6648,199,19,Plums (500g),fruit,7,2,3,31/08/2025,02/09/2025,24,delivered
6648,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,31/08/2025,02/09/2025,24,delivered
6649,199,19,Plums (500g),fruit,7,2,3,09/09/2025,11/09/2025,13,delivered
6649,199,6,Courgettes (500g),vegetables,5,1,2.2,09/09/2025,11/09/2025,13,delivered
6649,199,58,Fresh Mint (bunch),seasonal,10,4,1.2,09/09/2025,11/09/2025,13,delivered
6650,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,14/09/2025,16/09/2025,13.2,delivered
6650,199,6,Courgettes (500g),vegetables,5,1,2.2,14/09/2025,16/09/2025,13.2,delivered
6651,199,6,Courgettes (500g),vegetables,5,1,2.2,20/09/2025,22/09/2025,7.7,delivered
6651,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,20/09/2025,22/09/2025,7.7,delivered
6652,199,19,Plums (500g),fruit,7,1,3,26/09/2025,28/09/2025,19.8,delivered
6652,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,26/09/2025,28/09/2025,19.8,delivered
6652,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,26/09/2025,28/09/2025,19.8,delivered
6652,199,6,Courgettes (500g),vegetables,5,1,2.2,26/09/2025,28/09/2025,19.8,delivered
6653,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,04/10/2025,06/10/2025,14.7,delivered
6653,199,6,Courgettes (500g),vegetables,5,1,2.2,04/10/2025,06/10/2025,14.7,delivered
6653,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,04/10/2025,06/10/2025,14.7,delivered
6654,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,08/10/2025,10/10/2025,19.3,delivered
6654,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,08/10/2025,10/10/2025,19.3,delivered
6654,199,6,Courgettes (500g),vegetables,5,2,2.2,08/10/2025,10/10/2025,19.3,delivered
6654,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,08/10/2025,10/10/2025,19.3,delivered
6655,199,6,Courgettes (500g),vegetables,5,1,2.2,18/10/2025,20/10/2025,11.3,delivered
6655,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,18/10/2025,20/10/2025,11.3,delivered
6655,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,18/10/2025,20/10/2025,11.3,delivered
6656,199,6,Courgettes (500g),vegetables,5,2,2.2,23/10/2025,25/10/2025,4.4,delivered
6657,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,27/10/2025,29/10/2025,30.3,delivered
6657,199,6,Courgettes (500g),vegetables,5,2,2.2,27/10/2025,29/10/2025,30.3,delivered
6657,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,27/10/2025,29/10/2025,30.3,delivered
6657,199,34,Organic Sourdough Loaf,bakery,6,3,5.5,27/10/2025,29/10/2025,30.3,delivered
6658,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,03/11/2025,05/11/2025,34.2,delivered
6658,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,03/11/2025,05/11/2025,34.2,delivered
6658,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,03/11/2025,05/11/2025,34.2,delivered
6658,199,6,Courgettes (500g),vegetables,5,1,2.2,03/11/2025,05/11/2025,34.2,delivered
6658,199,26,Mature Cheddar (250g),dairy,3,2,5.8,03/11/2025,05/11/2025,34.2,delivered
6659,199,34,Organic Sourdough Loaf,bakery,6,3,5.5,13/11/2025,15/11/2025,25.7,delivered
6659,199,6,Courgettes (500g),vegetables,5,1,2.2,13/11/2025,15/11/2025,25.7,delivered
6659,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,13/11/2025,15/11/2025,25.7,delivered
6660,199,6,Courgettes (500g),vegetables,5,1,2.2,21/11/2025,23/11/2025,15.6,delivered
6660,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,21/11/2025,23/11/2025,15.6,delivered
6660,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,21/11/2025,23/11/2025,15.6,delivered
6661,199,6,Courgettes (500g),vegetables,5,1,2.2,30/11/2025,02/12/2025,14.7,delivered
6661,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,30/11/2025,02/12/2025,14.7,delivered
6661,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,30/11/2025,02/12/2025,14.7,delivered
6662,199,55,Mulled Wine Spice Kit,seasonal,9,2,3.5,07/12/2025,09/12/2025,18.8,delivered
6662,199,58,Fresh Mint (bunch),seasonal,10,4,1.2,07/12/2025,09/12/2025,18.8,delivered
6662,199,32,Clotted Cream (200g),dairy,8,2,3.5,07/12/2025,09/12/2025,18.8,delivered
6663,199,55,Mulled Wine Spice Kit,seasonal,9,3,3.5,14/12/2025,16/12/2025,12.9,delivered
6663,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,14/12/2025,16/12/2025,12.9,delivered
6664,199,55,Mulled Wine Spice Kit,seasonal,9,4,3.5,19/12/2025,21/12/2025,16.2,delivered
6664,199,6,Courgettes (500g),vegetables,5,1,2.2,19/12/2025,21/12/2025,16.2,delivered
6665,199,55,Mulled Wine Spice Kit,seasonal,9,4,3.5,25/12/2025,27/12/2025,35.1,delivered
6665,199,34,Organic Sourdough Loaf,bakery,6,3,5.5,25/12/2025,27/12/2025,35.1,delivered
6665,199,6,Courgettes (500g),vegetables,5,1,2.2,25/12/2025,27/12/2025,35.1,delivered
6665,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,25/12/2025,27/12/2025,35.1,delivered
6666,199,6,Courgettes (500g),vegetables,5,1,2.2,31/12/2025,02/01/2026,27.6,delivered
6666,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,31/12/2025,02/01/2026,27.6,delivered
6666,199,58,Fresh Mint (bunch),seasonal,10,4,1.2,31/12/2025,02/01/2026,27.6,delivered
6666,199,40,Granola (500g),bakery,6,2,4.8,31/12/2025,02/01/2026,27.6,delivered
6667,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,07/01/2026,09/01/2026,8,delivered
6667,199,6,Courgettes (500g),vegetables,5,2,2.2,07/01/2026,09/01/2026,8,delivered
6668,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,13/01/2026,15/01/2026,26.5,delivered
6668,199,6,Courgettes (500g),vegetables,5,2,2.2,13/01/2026,15/01/2026,26.5,delivered
6668,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,13/01/2026,15/01/2026,26.5,delivered
6668,199,27,Natural Yoghurt (500g),dairy,3,3,2.9,13/01/2026,15/01/2026,26.5,delivered
6669,199,6,Courgettes (500g),vegetables,5,1,2.2,17/01/2026,19/01/2026,10.1,delivered
6669,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,17/01/2026,19/01/2026,10.1,delivered
6669,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,17/01/2026,19/01/2026,10.1,delivered
6670,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,23/01/2026,25/01/2026,5.8,delivered
6670,199,6,Courgettes (500g),vegetables,5,1,2.2,23/01/2026,25/01/2026,5.8,delivered
6671,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,08/02/2026,10/02/2026,11.3,delivered
6671,199,6,Courgettes (500g),vegetables,5,1,2.2,08/02/2026,10/02/2026,11.3,delivered
6671,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,08/02/2026,10/02/2026,11.3,delivered
6672,199,34,Organic Sourdough Loaf,bakery,6,1,5.5,24/02/2026,26/02/2026,5.5,delivered
6673,199,34,Organic Sourdough Loaf,bakery,6,3,5.5,01/03/2026,03/03/2026,21.1,delivered
6673,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,01/03/2026,03/03/2026,21.1,delivered
6673,199,6,Courgettes (500g),vegetables,5,1,2.2,01/03/2026,03/03/2026,21.1,delivered
6674,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,09/03/2026,11/03/2026,17.8,delivered
6674,199,58,Fresh Mint (bunch),seasonal,10,2,1.2,09/03/2026,11/03/2026,17.8,delivered
6674,199,6,Courgettes (500g),vegetables,5,2,2.2,09/03/2026,11/03/2026,17.8,delivered
6675,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,18/03/2026,20/03/2026,14.6,delivered
6675,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,18/03/2026,20/03/2026,14.6,delivered
6676,199,34,Organic Sourdough Loaf,bakery,6,2,5.5,28/03/2026,30/03/2026,16.8,delivered
6676,199,58,Fresh Mint (bunch),seasonal,10,3,1.2,28/03/2026,30/03/2026,16.8,delivered
6676,199,6,Courgettes (500g),vegetables,5,1,2.2,28/03/2026,30/03/2026,16.8,delivered
6677,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,07/04/2025,09/04/2025,11.5,delivered
6677,200,43,Seville Marmalade (340g),preserves,9,1,4.5,07/04/2025,09/04/2025,11.5,delivered
6677,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,07/04/2025,09/04/2025,11.5,delivered
6678,200,38,Cinnamon Rolls (4 pack),bakery,6,3,5,24/04/2025,26/04/2025,19.5,delivered
6678,200,43,Seville Marmalade (340g),preserves,9,1,4.5,24/04/2025,26/04/2025,19.5,delivered
6679,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,11/05/2025,13/05/2025,36,delivered
6679,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,11/05/2025,13/05/2025,36,delivered
6679,200,43,Seville Marmalade (340g),preserves,9,2,4.5,11/05/2025,13/05/2025,36,delivered
6679,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,11/05/2025,13/05/2025,36,delivered
6680,200,38,Cinnamon Rolls (4 pack),bakery,6,3,5,24/05/2025,26/05/2025,34,delivered
6680,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,24/05/2025,26/05/2025,34,delivered
6680,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,24/05/2025,26/05/2025,34,delivered
6680,200,43,Seville Marmalade (340g),preserves,9,2,4.5,24/05/2025,26/05/2025,34,delivered
6681,200,43,Seville Marmalade (340g),preserves,9,1,4.5,09/06/2025,11/06/2025,14.5,delivered
6681,200,38,Cinnamon Rolls (4 pack),bakery,6,2,5,09/06/2025,11/06/2025,14.5,delivered
6682,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,20/06/2025,22/06/2025,29,delivered
6682,200,43,Seville Marmalade (340g),preserves,9,2,4.5,20/06/2025,22/06/2025,29,delivered
6683,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,05/07/2025,07/07/2025,32,delivered
6683,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,05/07/2025,07/07/2025,32,delivered
6683,200,43,Seville Marmalade (340g),preserves,9,2,4.5,05/07/2025,07/07/2025,32,delivered
6684,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,22/07/2025,24/07/2025,34.5,delivered
6684,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,22/07/2025,24/07/2025,34.5,delivered
6684,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,22/07/2025,24/07/2025,34.5,delivered
6684,200,43,Seville Marmalade (340g),preserves,9,1,4.5,22/07/2025,24/07/2025,34.5,delivered
6685,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,06/08/2025,08/08/2025,17,delivered
6685,200,38,Cinnamon Rolls (4 pack),bakery,6,2,5,06/08/2025,08/08/2025,17,delivered
6685,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,06/08/2025,08/08/2025,17,delivered
6686,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,17/08/2025,19/08/2025,18,delivered
6686,200,38,Cinnamon Rolls (4 pack),bakery,6,3,5,17/08/2025,19/08/2025,18,delivered
6687,200,43,Seville Marmalade (340g),preserves,9,2,4.5,31/08/2025,02/09/2025,43,delivered
6687,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,31/08/2025,02/09/2025,43,delivered
6687,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,31/08/2025,02/09/2025,43,delivered
6687,200,10,Heritage Tomatoes (500g),vegetables,4,2,4,31/08/2025,02/09/2025,43,delivered
6688,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,12/09/2025,14/09/2025,24,delivered
6688,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,12/09/2025,14/09/2025,24,delivered
6689,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,25/09/2025,27/09/2025,27,delivered
6689,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,25/09/2025,27/09/2025,27,delivered
6689,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,25/09/2025,27/09/2025,27,delivered
6690,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,11/10/2025,13/10/2025,29.5,delivered
6690,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,11/10/2025,13/10/2025,29.5,delivered
6690,200,43,Seville Marmalade (340g),preserves,9,1,4.5,11/10/2025,13/10/2025,29.5,delivered
6690,200,38,Cinnamon Rolls (4 pack),bakery,6,3,5,11/10/2025,13/10/2025,29.5,delivered
6691,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,25/10/2025,27/10/2025,41,delivered
6691,200,43,Seville Marmalade (340g),preserves,9,1,4.5,25/10/2025,27/10/2025,41,delivered
6691,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,25/10/2025,27/10/2025,41,delivered
6691,200,1,Mixed Seasonal Veg Box,vegetables,2,1,12.5,25/10/2025,27/10/2025,41,delivered
6692,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,11/11/2025,13/11/2025,25,delivered
6692,200,38,Cinnamon Rolls (4 pack),bakery,6,3,5,11/11/2025,13/11/2025,25,delivered
6692,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,11/11/2025,13/11/2025,25,delivered
6693,200,43,Seville Marmalade (340g),preserves,9,1,4.5,22/11/2025,24/11/2025,10.5,delivered
6693,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,22/11/2025,24/11/2025,10.5,delivered
6694,200,43,Seville Marmalade (340g),preserves,9,2,4.5,03/12/2025,05/12/2025,35,delivered
6694,200,10,Heritage Tomatoes (500g),vegetables,4,2,4,03/12/2025,05/12/2025,35,delivered
6694,200,38,Cinnamon Rolls (4 pack),bakery,6,3,5,03/12/2025,05/12/2025,35,delivered
6694,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,03/12/2025,05/12/2025,35,delivered
6695,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,19/12/2025,21/12/2025,7,delivered
6695,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,19/12/2025,21/12/2025,7,delivered
6696,200,43,Seville Marmalade (340g),preserves,9,1,4.5,30/12/2025,01/01/2026,7.5,delivered
6696,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,30/12/2025,01/01/2026,7.5,delivered
6697,200,43,Seville Marmalade (340g),preserves,9,1,4.5,11/01/2026,13/01/2026,18.5,delivered
6697,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,11/01/2026,13/01/2026,18.5,delivered
6697,200,38,Cinnamon Rolls (4 pack),bakery,6,2,5,11/01/2026,13/01/2026,18.5,delivered
6698,200,43,Seville Marmalade (340g),preserves,9,1,4.5,27/01/2026,29/01/2026,21.5,delivered
6698,200,38,Cinnamon Rolls (4 pack),bakery,6,2,5,27/01/2026,29/01/2026,21.5,delivered
6698,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,27/01/2026,29/01/2026,21.5,delivered
6698,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,27/01/2026,29/01/2026,21.5,delivered
6699,200,10,Heritage Tomatoes (500g),vegetables,4,2,4,11/02/2026,13/02/2026,28,delivered
6699,200,38,Cinnamon Rolls (4 pack),bakery,6,4,5,11/02/2026,13/02/2026,28,delivered
6700,200,11,Sweet Peppers (3 pack),vegetables,5,2,3,23/02/2026,25/02/2026,10,delivered
6700,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,23/02/2026,25/02/2026,10,delivered
6701,200,43,Seville Marmalade (340g),preserves,9,2,4.5,11/03/2026,13/03/2026,13,delivered
6701,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,11/03/2026,13/03/2026,13,delivered
6702,200,38,Cinnamon Rolls (4 pack),bakery,6,2,5,22/03/2026,24/03/2026,26,delivered
6702,200,43,Seville Marmalade (340g),preserves,9,2,4.5,22/03/2026,24/03/2026,26,delivered
6702,200,11,Sweet Peppers (3 pack),vegetables,5,1,3,22/03/2026,24/03/2026,26,delivered
6702,200,10,Heritage Tomatoes (500g),vegetables,4,1,4,22/03/2026,24/03/2026,26,delivered
6703,201,42,Strawberry Jam (340g),preserves,9,1,4.2,11/04/2025,13/04/2025,32.4,delivered
6703,201,50,Wild Garlic Pesto (200g),seasonal,4,4,4.8,11/04/2025,13/04/2025,32.4,delivered
6703,201,37,Croissants (4 pack),bakery,6,2,4.5,11/04/2025,13/04/2025,32.4,delivered
6704,201,50,Wild Garlic Pesto (200g),seasonal,4,5,4.8,16/04/2025,18/04/2025,45.6,delivered
6704,201,42,Strawberry Jam (340g),preserves,9,3,4.2,16/04/2025,18/04/2025,45.6,delivered
6704,201,37,Croissants (4 pack),bakery,6,2,4.5,16/04/2025,18/04/2025,45.6,delivered
6705,201,37,Croissants (4 pack),bakery,6,1,4.5,25/04/2025,27/04/2025,32,delivered
6705,201,50,Wild Garlic Pesto (200g),seasonal,4,5,4.8,25/04/2025,27/04/2025,32,delivered
6705,201,32,Clotted Cream (200g),dairy,8,1,3.5,25/04/2025,27/04/2025,32,delivered
6706,201,37,Croissants (4 pack),bakery,6,2,4.5,30/04/2025,02/05/2025,27.6,delivered
6706,201,42,Strawberry Jam (340g),preserves,9,1,4.2,30/04/2025,02/05/2025,27.6,delivered
6706,201,50,Wild Garlic Pesto (200g),seasonal,4,3,4.8,30/04/2025,02/05/2025,27.6,delivered
6707,201,42,Strawberry Jam (340g),preserves,9,3,4.2,04/05/2025,06/05/2025,17.1,delivered
6707,201,37,Croissants (4 pack),bakery,6,1,4.5,04/05/2025,06/05/2025,17.1,delivered
6708,201,42,Strawberry Jam (340g),preserves,9,3,4.2,09/05/2025,11/05/2025,17.1,delivered
6708,201,37,Croissants (4 pack),bakery,6,1,4.5,09/05/2025,11/05/2025,17.1,delivered
6709,201,42,Strawberry Jam (340g),preserves,9,2,4.2,16/05/2025,18/05/2025,12.9,delivered
6709,201,37,Croissants (4 pack),bakery,6,1,4.5,16/05/2025,18/05/2025,12.9,delivered
6710,201,37,Croissants (4 pack),bakery,6,1,4.5,26/05/2025,28/05/2025,28.5,delivered
6710,201,50,Wild Garlic Pesto (200g),seasonal,4,5,4.8,26/05/2025,28/05/2025,28.5,delivered
6711,201,42,Strawberry Jam (340g),preserves,9,3,4.2,04/06/2025,06/06/2025,21.6,delivered
6711,201,37,Croissants (4 pack),bakery,6,2,4.5,04/06/2025,06/06/2025,21.6,delivered
6712,201,42,Strawberry Jam (340g),preserves,9,1,4.2,11/06/2025,13/06/2025,13.2,delivered
6712,201,37,Croissants (4 pack),bakery,6,1,4.5,11/06/2025,13/06/2025,13.2,delivered
6712,201,56,Spring Onions (bunch),seasonal,5,3,1.5,11/06/2025,13/06/2025,13.2,delivered
6713,201,42,Strawberry Jam (340g),preserves,9,3,4.2,21/06/2025,23/06/2025,17.1,delivered
6713,201,37,Croissants (4 pack),bakery,6,1,4.5,21/06/2025,23/06/2025,17.1,delivered
6714,201,42,Strawberry Jam (340g),preserves,9,1,4.2,30/06/2025,02/07/2025,8.7,delivered
6714,201,37,Croissants (4 pack),bakery,6,1,4.5,30/06/2025,02/07/2025,8.7,delivered
6715,201,37,Croissants (4 pack),bakery,6,1,4.5,06/07/2025,08/07/2025,8.7,delivered
6715,201,42,Strawberry Jam (340g),preserves,9,1,4.2,06/07/2025,08/07/2025,8.7,delivered
6716,201,42,Strawberry Jam (340g),preserves,9,3,4.2,10/07/2025,12/07/2025,12.6,delivered
6717,201,42,Strawberry Jam (340g),preserves,9,2,4.2,19/07/2025,21/07/2025,17.4,delivered
6717,201,37,Croissants (4 pack),bakery,6,2,4.5,19/07/2025,21/07/2025,17.4,delivered
6718,201,37,Croissants (4 pack),bakery,6,1,4.5,23/07/2025,25/07/2025,6.5,delivered
6718,201,7,Leeks (bunch of 3),vegetables,2,1,2,23/07/2025,25/07/2025,6.5,delivered
6719,201,37,Croissants (4 pack),bakery,6,1,4.5,02/08/2025,04/08/2025,17.1,delivered
6719,201,42,Strawberry Jam (340g),preserves,9,3,4.2,02/08/2025,04/08/2025,17.1,delivered
6720,201,37,Croissants (4 pack),bakery,6,1,4.5,08/08/2025,10/08/2025,12.9,delivered
6720,201,42,Strawberry Jam (340g),preserves,9,2,4.2,08/08/2025,10/08/2025,12.9,delivered
6721,201,37,Croissants (4 pack),bakery,6,1,4.5,18/08/2025,20/08/2025,8.7,delivered
6721,201,42,Strawberry Jam (340g),preserves,9,1,4.2,18/08/2025,20/08/2025,8.7,delivered
6722,201,42,Strawberry Jam (340g),preserves,9,3,4.2,28/08/2025,30/08/2025,17.1,delivered
6722,201,37,Croissants (4 pack),bakery,6,1,4.5,28/08/2025,30/08/2025,17.1,delivered
6723,201,37,Croissants (4 pack),bakery,6,1,4.5,02/09/2025,04/09/2025,4.5,delivered
6724,201,42,Strawberry Jam (340g),preserves,9,1,4.2,11/09/2025,13/09/2025,10.7,delivered
6724,201,37,Croissants (4 pack),bakery,6,1,4.5,11/09/2025,13/09/2025,10.7,delivered
6724,201,57,New Season Garlic,seasonal,5,1,2,11/09/2025,13/09/2025,10.7,delivered
6725,201,37,Croissants (4 pack),bakery,6,1,4.5,20/09/2025,22/09/2025,12.9,delivered
6725,201,42,Strawberry Jam (340g),preserves,9,2,4.2,20/09/2025,22/09/2025,12.9,delivered
6726,201,37,Croissants (4 pack),bakery,6,1,4.5,30/09/2025,02/10/2025,12.9,delivered
6726,201,42,Strawberry Jam (340g),preserves,9,2,4.2,30/09/2025,02/10/2025,12.9,delivered
6727,201,42,Strawberry Jam (340g),preserves,9,3,4.2,08/10/2025,10/10/2025,17.1,delivered
6727,201,37,Croissants (4 pack),bakery,6,1,4.5,08/10/2025,10/10/2025,17.1,delivered
6728,201,42,Strawberry Jam (340g),preserves,9,3,4.2,12/10/2025,14/10/2025,15.5,delivered
6728,201,27,Natural Yoghurt (500g),dairy,3,1,2.9,12/10/2025,14/10/2025,15.5,delivered
6729,201,37,Croissants (4 pack),bakery,6,1,4.5,21/10/2025,23/10/2025,17.1,delivered
6729,201,42,Strawberry Jam (340g),preserves,9,3,4.2,21/10/2025,23/10/2025,17.1,delivered
6730,201,37,Croissants (4 pack),bakery,6,1,4.5,28/10/2025,30/10/2025,17.1,delivered
6730,201,42,Strawberry Jam (340g),preserves,9,3,4.2,28/10/2025,30/10/2025,17.1,delivered
6731,201,42,Strawberry Jam (340g),preserves,9,3,4.2,04/11/2025,06/11/2025,17.1,delivered
6731,201,37,Croissants (4 pack),bakery,6,1,4.5,04/11/2025,06/11/2025,17.1,delivered
6732,201,37,Croissants (4 pack),bakery,6,1,4.5,13/11/2025,15/11/2025,17.1,delivered
6732,201,42,Strawberry Jam (340g),preserves,9,3,4.2,13/11/2025,15/11/2025,17.1,delivered
6733,201,42,Strawberry Jam (340g),preserves,9,1,4.2,20/11/2025,22/11/2025,8.7,delivered
6733,201,37,Croissants (4 pack),bakery,6,1,4.5,20/11/2025,22/11/2025,8.7,delivered
6734,201,37,Croissants (4 pack),bakery,6,1,4.5,26/11/2025,28/11/2025,4.5,delivered
6735,201,42,Strawberry Jam (340g),preserves,9,1,4.2,06/12/2025,08/12/2025,8.7,delivered
6735,201,37,Croissants (4 pack),bakery,6,1,4.5,06/12/2025,08/12/2025,8.7,delivered
6736,201,42,Strawberry Jam (340g),preserves,9,1,4.2,13/12/2025,15/12/2025,4.2,delivered
6737,201,37,Croissants (4 pack),bakery,6,1,4.5,22/12/2025,24/12/2025,12.9,delivered
6737,201,42,Strawberry Jam (340g),preserves,9,2,4.2,22/12/2025,24/12/2025,12.9,delivered
6738,201,42,Strawberry Jam (340g),preserves,9,1,4.2,29/12/2025,31/12/2025,8.7,delivered
6738,201,37,Croissants (4 pack),bakery,6,1,4.5,29/12/2025,31/12/2025,8.7,delivered
6739,201,37,Croissants (4 pack),bakery,6,2,4.5,06/01/2026,08/01/2026,21.6,delivered
6739,201,42,Strawberry Jam (340g),preserves,9,3,4.2,06/01/2026,08/01/2026,21.6,delivered
6740,201,37,Croissants (4 pack),bakery,6,1,4.5,16/01/2026,18/01/2026,17.1,delivered
6740,201,42,Strawberry Jam (340g),preserves,9,3,4.2,16/01/2026,18/01/2026,17.1,delivered
6741,201,42,Strawberry Jam (340g),preserves,9,1,4.2,20/01/2026,22/01/2026,4.2,delivered
6742,201,42,Strawberry Jam (340g),preserves,9,1,4.2,27/01/2026,29/01/2026,4.2,delivered
6743,201,42,Strawberry Jam (340g),preserves,9,1,4.2,31/01/2026,02/02/2026,8.7,delivered
6743,201,37,Croissants (4 pack),bakery,6,1,4.5,31/01/2026,02/02/2026,8.7,delivered
6744,201,37,Croissants (4 pack),bakery,6,1,4.5,09/02/2026,11/02/2026,4.5,delivered
6745,201,42,Strawberry Jam (340g),preserves,9,2,4.2,19/02/2026,21/02/2026,17.4,delivered
6745,201,37,Croissants (4 pack),bakery,6,2,4.5,19/02/2026,21/02/2026,17.4,delivered
6746,201,42,Strawberry Jam (340g),preserves,9,3,4.2,28/02/2026,02/03/2026,21.6,delivered
6746,201,37,Croissants (4 pack),bakery,6,2,4.5,28/02/2026,02/03/2026,21.6,delivered
6747,201,42,Strawberry Jam (340g),preserves,9,1,4.2,04/03/2026,06/03/2026,32.7,delivered
6747,201,50,Wild Garlic Pesto (200g),seasonal,4,5,4.8,04/03/2026,06/03/2026,32.7,delivered
